发布时间,微博id,微博正文,原始图片url,微博视频url,发布工具,点赞数,转发数,评论数
3/24/19 21:45,HmrnYFfnX,【要是中国元素都靠美国电影来塑造，我们还如何守住自己的文化？】#一勺思想# 在这一集中，滕继萌老师继续为我们分析电影工业实力如何决定一个国家文化输出能力的问题。好莱坞无疑就一直是美国最强有力的文化输出工具，受其影响的国家也不仅仅只有中国，日韩欧洲等许多发达国家也早已被好莱坞电影全面攻陷。但是像韩国那样本身电影市场并不大的国家，依靠长年学习好莱坞，也慢慢打造出了一套自己的电影工业，并且也开始有一定的能力向其它国家输出自己的文化，中国近些年就从韩国电影里学习了不少；另一个例子是印度，由于相对封闭的电影市场机制，印度现在已经渐渐培养出了自己成熟的电影工业模式，而现在他们拍出的作品在西亚等一些国家受欢迎程度已经不逊于美国大片。所以说，好莱坞的成功并非只有美国可以做到，其它国家也完全可以通过完善自己的电影工业来占领文化输出的高地。但在这方面，中国电影至今为止的表现还说不上好……观视频工作室的秒拍视频                                 ,无,无,专业版微博,74,16,21
3/24/19 17:09,HmpA09Btk,【国民党没嘚瑟几天，这么快又被打脸了……】#叶班长说台湾# 本来国民党上下都认为，趁着韩国瑜的热度，这一次立委的补选已经是囊中之物，谁想到又被民进党赢回去了……所以国民党什么时候才能意识到，他们之前之所以能赢，不是他们有多好，而是民进党实在太烂了，台湾选举基本是在比拼两边谁的“烂”比较让台湾人记忆深刻……观视频工作室的秒拍视频                                 ,无,无,专业版微博,76,14,6
3/24/19 14:49,HmoF8BLrT,【就因为《流浪地球》里有中国符号，这刺激到了有些人】#这就是中国张维为# 在节目的问答环节，有位观众提到了《流浪地球》火爆之后，似乎在中国舆论上也引发了一些争议，张维为老师对此怎么看？张老师认为，《流浪地球》作为国产科幻片的成功加上其中大量的中国符号，着实刺激到了某些人……实际上，张老师曾在一次活动中遇到过《流浪地球》原著作者刘慈欣，两人相谈甚欢，并且有一个共识，那就是随着中国在世界上的存在感越来越强，中国的科幻也会越来越引人注目……观视频工作室的秒拍视频                                 ,无,无,专业版微博,85,13,8
3/23/19 16:52,Hmg2zDK1V,【说起台湾魔术，我最近向蔡英文学了一套消失戏法……】#叶班长说台湾# 最近台湾网络上出现一个视频，借着魔术的名头来曲解“九二共识”。班长得说视频做得不错，这也最符合台湾独派一贯的把戏，就是巧立名目偷换概念，然后靠硬掰来指鹿为马，所以这样的视频可以说是常规操作了。不过班长这里想说，某种程度上这个视频也有说对的地方，比如台湾政坛上确实有不少“魔术师”，现在当政的蔡英文就是一个“大魔术师”，她最擅长就是一套把东西变得从有到无的消失戏法，班长最近学了一二，也给大家演示一下……观视频工作室的秒拍视频                                 ,无,无,专业版微博,71,18,24
3/22/19 19:27,Hm7CEBva1,【想要超越美国，中国的科研投入还差得很多】#科技袁人# 袁老师为大家分讲过许多中国科技实力进步的例子，也讲了许多伟大的中国科学工作者的故事。不过今天，就让我们来看一个中国科技稍显不足的方面。其实如果参加了《科技袁人1·18年度盛会》或者之后补了现场视频的同学，应该都记得袁老师演讲中有一段分析中国科研投入历史变化的内容。但在那次演讲里，袁老师主要强调的是中国如何在研发投入上快速追赶。而今天的《科技袁人》节目，袁老师则延续这个话题，为我们更深入分析了中国科研投入在当今世界是一个什么样的强度水平，更重要的是，这种强度对中国来说是否足够？跟随袁老师的分析，我们会发现，虽然我们的印象一直是中国科技发展很快，但是在科研投入上的水平似乎并不完全匹配这种印象。这里面有一个关键因素，就是中国本来就是科技领域追赶者，研发投入强度却还没有领先者高，中国又如何能真正在与美国的正面交锋中不落下风呢？当然，袁老师已经为我们介绍过许多中国的科研成就，我们的基础在变得越来越深厚；中国国内也正逐渐重视科研投入的问题，只要保持清醒的认识，我们还有很多时间和机会。今天的中国在很多科研领域已经走在最前列，我们不像以前那样可以靠直接学习别人的成果来实现快速追赶，因为我们经常已经是被追赶者的角色了。这也符合袁老师一直强调的，未来的中国需要有“花大钱，办大事”的思维，毕竟，想要抽出“移民宇宙”的SSR技术，不充钱怎么变强？观视频工作室的秒拍视频                                 ,无,无,专业版微博,160,162,60
3/22/19 16:43,Hm6ypiwe6,【比真人秀还戏多的剧本，都在台湾选举里了……】#叶班长说台湾#赖清德终于宣布参选……不过好像没有任何惊讶的。赖清德自从九合一民进党败选之后，一套“表演组合拳”已经给自己把戏加足了，所以班长早在1月份就断言他是绝对不会错过2020当主角机会的。没错，台湾的这批政治人物就是这样，都要先做一番姿态，让大量媒体、选民、其他政治人物先出来抬轿，然后再惺惺作态一波三折最终宣布参选，一副偶像剧主角登场的样子……观视频工作室的秒拍视频                                 ,无,无,专业版微博,51,6,11
3/21/19 21:12,HlYSU0unv,#胡侃# 西方舆论对新疆治理的攻击一波接一波，但效果惨淡。中国的正义以及中国的强大，让那些鼓噪说了也白说。 胡锡进的微博视频  ,无,"http://f.us.sinaimg.cn/002uPomWlx07ssMmZD3G01041200sIIQ0E010.mp4?label=mp4_hd&template=852x480.28.0&Expires=1597626976&ssig=RrTZhPYEt5&KID=unistore,video",iPhone客户端,83,7,29
3/21/19 20:46,HlYIvyJhK,【中国人大和西方议会，谁更能代表人民利益？】#这就是中国张维为# 张维为老师在这期节目里强调的是，中国可以大胆地谈西式民主，什么地方好，什么地方不好，可以和我们自己的政治制度去做比较，也可以讨论中国如何改进。在回答观众问题时，张老师提出西式制度某种程度上是对抗性的，中央和地方，前任和继任，之间都有对抗元素存在；而中国更强调考虑整体利益，这是一个很大的不同。观视频工作室的秒拍视频                                 ,无,无,专业版微博,163,460,1093
3/21/19 19:24,HlYbdwtXG,【又见日本·第二弹】全部5集已经更新完成了，传送门汇总在此：第一集·外来语之争：观视频工作室的秒拍视频第二集·动漫主角的成功秘笈：观视频工作室的秒拍视频第三集·义理与人情：观视频工作室的秒拍视频第四集·东南亚政策：观视频工作室的秒拍视频第五集·男性偶像文化：观视频工作室的秒拍视频这次【又见日本】系列比较短，大家是不是还没过瘾，那就一起为潘妮妮老师打CALL吧，让她听到广大人民群众的呼声，请再来一弹！             [组图共9张]      原图                             ,"http://ww2.sinaimg.cn/large/006C8qP7gy1g1amzxaldgj30wh0iae81.jpg,http://ww2.sinaimg.cn/large/006C8qP7gy1g1amzzpmuaj31hc0u0dhz.jpg,http://ww1.sinaimg.cn/large/006C8qP7gy1g1an01e5ohj31hc0u0n3k.jpg,http://ww2.sinaimg.cn/large/006C8qP7gy1g1an03ir2hj31hc0u0425.jpg,http://ww1.sinaimg.cn/large/006C8qP7gy1g1an052g9pj31hc0u0n2b.jpg,http://ww3.sinaimg.cn/large/006C8qP7gy1g1an06qmkkj31hc0u0q80.jpg,http://ww3.sinaimg.cn/large/006C8qP7gy1g1an08wssaj31hc0u0tcw.jpg,http://ww1.sinaimg.cn/large/006C8qP7gy1g1an0bhnegj31hc0u0tcl.jpg,http://ww1.sinaimg.cn/large/006C8qP7gy1g1an0cy9gnj31hc0u0n7b.jpg","http://miaopai.video.weibocdn.com/FZvf0HNnlx07s3fOwE5G01040201V2TI0E013?Expires=1597626986&ssig=XXaqz0teyI&KID=unistore,video",专业版微博,270,138,60
3/20/19 22:25,HlPW3FbYA,【预告：也说系列2019年回归啦！】#也说#还记得每周都和大家天南地北说事儿的老马吗？失踪人口终于回归啦！2019年，我们继续来聊聊生活里那些不大不小的新鲜事，除了老马好像还有新面孔……下周开始，每周三晚上更新！观视频工作室的秒拍视频  ,无,"http://miaopai.video.weibocdn.com/nXz29C7Alx07srgLH2DK010402006KrC0E013?Expires=1597626987&ssig=RJ858g5LaK&KID=unistore,video",专业版微博,48,2,12
3/20/19 22:22,HlPURg4Oe,#胡侃# 印度人动不动就烧中国商品，他们把抵制中国货当成爱国行为。看印度人的这种表现，很多中国人大概会对爱国的方式多一个理解的角度。老胡敬请一些网友别再批评我用苹果手机发帖支持华为和中兴了  胡锡进的微博视频  ,无,"http://f.us.sinaimg.cn/0028m719lx07srfmNopa01041200B9ii0E010.mp4?label=mp4_hd&template=852x480.28.0&Expires=1597626988&ssig=LYa4qv8hCx&KID=unistore,video",iPhone客户端,58,10,23
3/20/19 21:06,HlPpUiCPK,【今天所谓的“小鲜肉”，在当年的日本却是一种进步文化？】#又见日本#这一集潘妮妮老师和我们一起讨论一个有趣但又比较能引战的话题——被认为是“娘炮”的小鲜肉偶像文化。很多人都认为，在打造小鲜肉明星这方面，中国师承韩国，韩国师承日本，日本可以说是这方面的“鼻祖”了。不过在这里，潘老师提出了一个非常有意思的视角：就是在当时的日本，“小鲜肉”偶像的出现，其实是一种相对进步的文化现象。为什么会这样呢？战后的日本在很长一段时间内，男性偶像形象是学习欧美走刚硬路线，都是高大全的完美形象；而随着日本经济的高速发展，日本家庭妇女开始拥有更多可支配收入，并且逐渐成为偶像消费的主力群体。在审美的叛逆情绪和妇女经济地位提升这些完全不同的种种因素汇聚之下，“小鲜肉”应运而生。所以在当时的日本，小鲜肉确实代表了更本土，更底层，更人民的选择，这也是为什么说有解放和进步的意义。当然，随着“小鲜肉”得到市场的欢迎，资本也开始批量生产符合条件的偶像并把他们当成摇钱树。而等到多年以后这种风潮在中国流行起来，也早已经出现了许多人为扭曲的痕迹。所以看完这一集的感觉是，任何文化现象的出现都是有两面性，喜欢不喜欢“小鲜肉”这样的审美取向从来不是真正的问题，真正的问题始终是你有没有正确判断是非并掌握尺度的能力，刻舟求剑地去盲目追捧或者否认都是可怕的。更可怕的是，这一季【又见日本】已经完结了，没错，只有5集，不要跟我说理，我也没办法，谁叫你们整天吐槽潘老师发型什么的，肯定是你们的锅啦！！！观视频工作室的秒拍视频                                 ,无,无,专业版微博,82,26,8
3/19/19 21:29,HlG8IxTGV,#胡侃# 美台又合起来冲大陆“切香肠”了，美在台协会处长40年来首次去台“外交部”，与台“外交部长”共同举行记者会，宣布一个对话机制。大陆管不住他们的嘴和腿，但大陆有办法也对美台反过来切香肠。“31条”切得好，军机绕台切得也很棒。大陆接下来的一刀会切向哪呢？ 胡锡进的微博视频  ,无,"http://f.us.sinaimg.cn/001KTppLlx07spAORqOs01041200vFoS0E010.mp4?label=mp4_hd&template=852x480.28.0&Expires=1597626991&ssig=plZOVrgXaN&KID=unistore,video",iPhone客户端,59,5,22
